✅ 检测到原始France数据集
📊 配置参数: 节点数=10, 邻接矩阵=data/sensor_graph/adj_mx_france.pkl
🏋️ 运行单个实验...
📊 配置: seq_length=12, pred_length=12
🔄 为 seq_length=12, pred_length=12 生成数据...
✅ FRANCE数据已存在且序列长度匹配 (seq_length=12)
Namespace(addaptadj=True, adjdata='data/sensor_graph/adj_mx_france.pkl', adjtype='doubletransition', aptonly=False, batch_size=64, data='data/FRANCE', device='cuda:0', dropout=0.3, epochs=50, expid=1, gcn_bool=True, in_dim=2, learning_rate=0.001, nhid=32, num_nodes=10, pred_length=12, print_every=50, randomadj=True, run_multiple_experiments=False, save='./garage/france/', seq_length=12, weight_decay=0.0001)
start training...
Iter: 000, Train Loss: 0.0092, Train MAPE: 0.0621, Train RMSE: 0.0156
Iter: 050, Train Loss: 0.0093, Train MAPE: 0.0576, Train RMSE: 0.0172
Iter: 100, Train Loss: 0.0086, Train MAPE: 0.0555, Train RMSE: 0.0149
Iter: 150, Train Loss: 0.0085, Train MAPE: 0.0544, Train RMSE: 0.0151
Iter: 200, Train Loss: 0.0099, Train MAPE: 0.0599, Train RMSE: 0.0216
Iter: 250, Train Loss: 0.0101, Train MAPE: 0.0648, Train RMSE: 0.0186
Iter: 300, Train Loss: 0.0096, Train MAPE: 0.0597, Train RMSE: 0.0174
Iter: 350, Train Loss: 0.0099, Train MAPE: 0.0631, Train RMSE: 0.0173
Iter: 400, Train Loss: 0.0096, Train MAPE: 0.0597, Train RMSE: 0.0179
Iter: 450, Train Loss: 0.0093, Train MAPE: 0.0606, Train RMSE: 0.0159
Iter: 500, Train Loss: 0.0098, Train MAPE: 0.0630, Train RMSE: 0.0181
Iter: 550, Train Loss: 0.0098, Train MAPE: 0.0627, Train RMSE: 0.0184
Iter: 600, Train Loss: 0.0090, Train MAPE: 0.0564, Train RMSE: 0.0164
Iter: 650, Train Loss: 0.0105, Train MAPE: 0.0636, Train RMSE: 0.0193
Iter: 700, Train Loss: 0.0102, Train MAPE: 0.0579, Train RMSE: 0.0243
Iter: 750, Train Loss: 0.0105, Train MAPE: 0.0682, Train RMSE: 0.0191
Iter: 800, Train Loss: 0.0095, Train MAPE: 0.0618, Train RMSE: 0.0162
Iter: 850, Train Loss: 0.0091, Train MAPE: 0.0595, Train RMSE: 0.0158
Iter: 900, Train Loss: 0.0103, Train MAPE: 0.0629, Train RMSE: 0.0187
Epoch: 012, Inference Time: 2.7622 secs
Epoch: 012, Train Loss: 0.0097, Train MAPE: 0.0609, Train RMSE: 0.0182, Valid Loss: 0.0112, Valid MAPE: 0.0721, Valid RMSE: 0.0205, Training Time: 60.3520/epoch
Iter: 000, Train Loss: 0.0110, Train MAPE: 0.0636, Train RMSE: 0.0237
Iter: 050, Train Loss: 0.0092, Train MAPE: 0.0581, Train RMSE: 0.0163
Iter: 100, Train Loss: 0.0098, Train MAPE: 0.0641, Train RMSE: 0.0203
Iter: 150, Train Loss: 0.0087, Train MAPE: 0.0552, Train RMSE: 0.0155
Iter: 200, Train Loss: 0.0095, Train MAPE: 0.0618, Train RMSE: 0.0183
Iter: 250, Train Loss: 0.0102, Train MAPE: 0.0609, Train RMSE: 0.0235
Iter: 300, Train Loss: 0.0095, Train MAPE: 0.0599, Train RMSE: 0.0173
